Date,Close,High,Low,Open,Volume
2020-01-01,406.0740051269531,408.08429536291624,403.2222418446812,404.8117670233072,2321850
2020-01-02,406.6817932128906,413.8345996241457,403.9235078451819,405.7935240852059,4555670
2020-01-03,415.7045593261719,421.12759427100696,404.90519988829277,406.4012183836823,9457180
2020-01-06,411.3568115234375,415.7980998528417,406.8220166802621,412.2450520688093,4794923
2020-01-07,417.3875427246094,418.88356114983725,409.11271666916645,412.7125029796335,4504083
2020-01-08,411.4971008300781,417.48114740406083,410.46858613747526,414.16187981821764,3881918
2020-01-09,411.2633056640625,415.9383460182426,410.4685430970155,413.92808437278154,3934566
2020-01-10,414.7695617675781,419.818599349128,411.4035272018181,411.4970337102909,4334013
2020-01-13,415.7045593261719,424.1663702477565,413.7877758203299,417.94857280216644,4823348
2020-01-14,417.0135803222656,420.28610841896506,415.5175617712241,417.94858834989407,2708589
2020-01-15,419.8653564453125,421.40814256620473,414.8163186459946,418.5096118836133,3054107
2020-01-16,419.8653564453125,426.6909323796964,418.3225988586017,422.8573936404097,4416809
2020-01-17,425.0547180175781,426.5974757848123,417.0136420822494,419.0706714613514,3216737
2020-01-20,420.2394104003906,426.5507152021713,417.15386648789894,424.6806989646067,2824739
2020-01-21,418.3226318359375,422.3899229100319,417.01362616020856,418.88364242101665,2573651
2020-01-22,417.29412841796875,424.35345711304564,416.40588779068634,419.25765125150616,3412716
2020-01-23,420.6134033203125,422.8106780821489,416.07860828719964,418.1356375395961,1875787
2020-01-24,418.696533203125,423.4183402975366,417.76152528750015,420.7535620311705,2153164
2020-01-27,419.25762939453125,422.38991225923934,413.46059625271164,417.9486237518096,3530914
2020-01-28,423.4651184082031,432.4412009344349,418.9303238915682,419.1173369056442,9487290
2020-01-29,420.84710693359375,427.0649044330629,420.2393574398134,425.2883949380974,3103817
2020-01-30,413.3670654296875,424.25990352690286,411.68403381584886,422.1561354102405,3486193
2020-01-31,406.0740051269531,416.4526007108354,404.53124747368827,413.83458945282126,3757229
2020-02-03,390.41265869140625,401.0250073648166,387.0933910274298,396.2564598844532,4032780
2020-02-04,397.98614501953125,399.1549050063936,386.01805416773254,389.85159263147693,4848610
2020-02-05,398.5472106933594,403.36249679900556,394.4799196691829,401.58598707987767,3826307
2020-02-06,402.6612243652344,409.53353946724025,396.44342633358417,400.3704716873538,7745520
2020-02-07,402.8013916015625,413.0397395124866,395.69535439428034,403.9234124943842,7402556
2020-02-10,392.98388671875,404.62474879087796,391.11387054871705,400.6977034201359,3638523
2020-02-11,391.3476257324219,397.09794832908693,389.71136157042054,394.573415065469,4683072
2020-02-12,387.6543884277344,393.9189259725155,387.0933778254982,391.58140557501855,4439987
2020-02-13,391.72161865234375,392.79687216098563,385.2233015451313,387.65432808696085,3924569
2020-02-14,391.3476257324219,397.1446873200425,389.4308705563219,392.7033988803246,2862205
2020-02-17,384.6141052246094,394.1258703282381,383.5781652893299,391.9598376146225,2625157
2020-02-18,384.8494873046875,386.92136686564623,375.8086027280546,383.2955920040584,4187206
2020-02-19,380.0465393066406,390.07628789920443,377.2683696473473,386.49758922020436,5910512
2020-02-20,381.3649597167969,387.5334638667213,380.04647536520605,380.3290200434799,4000525
2020-02-24,374.6784973144531,390.50002322774645,372.7478758031317,382.824699815882,12668574
2020-02-25,366.2497253417969,378.9634599000708,362.8593903782218,378.9634599000708,10050971
2020-02-26,352.8768005371094,364.41333820925433,350.8049210509384,362.6710798331804,12146582
2020-02-27,365.8730773925781,367.94495702317727,347.93259436013403,353.15934111252716,15164166
2020-02-28,351.1816101074219,363.1419501670874,349.4864569251884,357.5384776510645,8439591
2020-03-02,347.97967529296875,361.3055488558811,342.1878677715821,355.9846204620898,6915567
2020-03-03,370.6289367675781,373.3129534482819,351.5112563572797,352.2175750237712,14474553
2020-03-04,381.8358154296875,388.8518957051421,364.7899888623197,374.81970641405786,26369149
2020-03-05,381.3179626464844,390.6413648685777,378.35142949493445,386.07385971374265,9874059
2020-03-06,377.5508728027344,379.71693399961595,367.3327901470508,367.3327901470508,6500912
2020-03-09,370.44061279296875,380.3761508185032,363.09488121061065,372.98334281979277,13151861
2020-03-11,363.4715576171875,372.2298966300593,357.91516172152325,371.4293964806689,9127352
2020-03-12,334.1357727050781,350.9932662079318,326.22501016875714,344.21259618241254,11662910
2020-03-13,361.8235168457031,379.4814833353064,306.0714191531237,321.1395505575852,15802632
2020-03-16,347.0849914550781,373.3129644590892,341.6698815189253,354.101101911905,14480298
2020-03-17,348.5917663574219,372.55952228165404,342.9883227234316,354.10105717047674,12903597
2020-03-18,341.6228332519531,363.89541194611826,334.41838779564125,361.0701369640208,12342300
2020-03-19,339.40966796875,352.6413886416068,327.40225026650523,331.2163884277974,8728092
2020-03-20,343.9771728515625,357.39722682318404,341.1048219186202,343.9300964389616,10630619
2020-03-23,305.60052490234375,334.04163301490445,296.70089873654314,324.90656730757655,8018903
2020-03-24,315.63018798828125,327.7317840377083,310.7801400357579,310.7801400357579,6408582
2020-03-25,327.4021911621094,330.36872336968173,310.35636414534525,312.6636829402214,6174391
2020-03-26,318.5968322753906,346.5670662367684,316.52498118873746,343.741791240273,11670467
2020-03-27,318.5497131347656,331.96976756838103,313.60548255396,326.7900974361084,7745135
2020-03-30,313.3229675292969,323.96482379149205,293.8285611132137,302.91652207909607,11648241
2020-03-31,331.7814025878906,334.32416122567884,309.13212935867347,320.29196978424255,9954142
2020-04-01,323.541015625,334.5595979763083,318.6909666803462,332.44064204260894,6702159
2020-04-03,354.05401611328125,367.0973445347515,320.19779643530023,323.9177529193706,28550430
2020-04-07,393.04278564453125,398.2224556803063,365.6846930296482,374.8197589524504,29675052
2020-04-08,411.26580810546875,422.613982661935,389.0873857545346,394.5966768475783,27810872
2020-04-09,427.98199462890625,446.2991730541444,417.575550025095,427.9348894781948,31862948
2020-04-13,435.421875,450.0662023530003,417.2930310871627,435.98693562324075,30510226
2020-04-15,423.0378723144531,460.04896484812616,418.2348988678994,447.2410452373778,32508955
2020-04-16,436.69329833984375,440.3661496517403,423.03780414265873,423.7911992229831,16932965
2020-04-17,430.47772216796875,449.17163006200315,422.3315186685049,449.17163006200315,19774082
2020-04-20,445.82830810546875,447.3351269125784,424.30912835753327,430.71310110270457,17893064
2020-04-21,445.59295654296875,462.120832792061,437.2113129950319,440.6016487953726,30021752
2020-04-22,446.7230224609375,454.304164721667,441.68461017887796,447.28808314736875,13336137
2020-04-23,449.6424865722656,459.4367665940324,446.7230302582305,449.17160744871745,13748820
2020-04-24,457.27069091796875,468.0538340022207,445.96959231026926,449.17159324126146,23394027
2020-04-27,461.3673095703125,475.3995001852967,458.6362166973576,462.4032492780341,19310626
2020-04-28,446.3462829589844,466.54697786358435,442.9088427480646,466.17028035476756,12847910
