Date,Close,High,Low,Open,Volume
2020-01-01,1866.11376953125,1880.1464732577829,1854.4052770234578,1866.4580504117255,1354908
2020-01-02,1857.547607421875,1876.745996512282,1850.2729394763949,1876.745996512282,2380752
2020-01-03,1894.5667724609375,1913.808248506578,1863.0144173496333,1863.0144173496333,4655761
2020-01-06,1894.3946533203125,1916.3479195756715,1883.5901606363286,1898.3118467869285,3023209
2020-01-07,1899.043701171875,1906.6195621431602,1880.060540719551,1894.4377357594697,2429317
2020-01-08,1941.5728759765625,1945.662210268055,1895.7723739485878,1898.3120237349829,5197454
2020-01-09,1906.3619384765625,1938.732126781632,1902.6168845172504,1935.9772484426094,3734173
2020-01-10,1905.6732177734375,1923.278839238219,1900.8951105810152,1918.1133633942488,1915807
2020-01-13,1885.69970703125,1910.3216774885109,1880.8354254802457,1909.3747998846015,2843893
2020-01-14,1899.9478759765625,1919.6629000364817,1889.7031004168168,1889.7031004168168,2948452
2020-01-15,1917.1663818359375,1920.6962079320874,1889.0145789603728,1905.1997795399864,2620681
2020-01-16,1927.410888671875,1936.192153869222,1906.9211297555921,1917.2089917823173,3117214
2020-01-17,1910.4508056640625,1940.1091960363165,1905.199155910038,1929.089475194495,3281059
2020-01-20,1868.4813232421875,1930.3377534635645,1856.2992865948524,1889.6165546490342,5817599
2020-01-21,1869.083984375,1882.4281271198668,1857.892122718015,1868.136896622852,1902980
2020-01-22,1899.9478759765625,1902.6167890301438,1871.3656205491461,1877.650324377712,1773686
2020-01-23,1890.4993896484375,1913.6242793452648,1884.2436006617377,1906.7645252782556,2069866
2020-01-24,1883.985107421875,1890.4998001894376,1872.4227653930816,1890.4998001894376,1319430
2020-01-27,1871.7752685546875,1892.656619299759,1868.1080817890506,1889.420866271256,1549101
2020-01-28,1884.2862548828125,1887.7809091877652,1856.890221182742,1875.873299652082,1743024
2020-01-29,1859.134033203125,1887.0476649278505,1855.1647592213335,1885.365115766797,2306761
2020-01-30,1844.6812744140625,1868.1080415716815,1833.593343344029,1863.793704293225,2098567
2020-01-31,1793.9447021484375,1850.2899915325381,1787.516381462467,1846.0186289164892,3287223
2020-02-03,1814.1787109375,1893.7350431921934,1806.154001974521,1856.890647294887,4728073
2020-02-04,1818.70849609375,1843.6884615345225,1800.4589375198532,1837.044425659397,3509339
2020-02-05,1852.1881103515625,1860.946130437135,1815.7319617026758,1824.9646010034498,2439322
2020-02-06,1836.484130859375,1876.046479401749,1825.3961992020393,1850.8507904932046,2640065
2020-02-07,1843.559326171875,1856.0277175677377,1828.4159616578504,1845.6733091015299,2083442
2020-02-10,1865.4765625,1869.8340860047606,1828.4164412755365,1847.3131574188312,2383032
2020-02-11,1858.09814453125,1876.5636290109492,1853.09368329915,1866.3817539170323,1335820
2020-02-12,1873.0693359375,1885.3651959108315,1855.1648380815961,1856.114076449192,1620407
2020-02-13,1891.3619384765625,1895.7194604792237,1873.2849106510673,1874.9674597559865,1645948
2020-02-14,1884.6749267578125,1908.6626825312246,1873.2851192474182,1887.9538649992403,1500115
2020-02-17,1901.1129150390625,1912.9773437610809,1889.8524514652336,1895.6768073833152,1774724
2020-02-18,1911.898681640625,1916.4287360594958,1886.2715587746434,1898.2653328763918,2486223
2020-02-19,1895.1593017578125,1924.1947116854246,1890.1114421286647,1911.8988486174796,1760463
2020-02-20,1861.0323486328125,1910.7333817570156,1856.2433926926249,1902.1910792287701,2317278
2020-02-24,1825.2667236328125,1880.1449664251581,1817.8027938795426,1860.3422008075736,3092877
2020-02-25,1860.4715576171875,1878.160340242966,1821.5131767326154,1825.3960802358351,2674567
2020-02-26,1832.38525390625,1867.1586408194346,1823.1955899052696,1858.6163380149562,2686842
2020-02-27,1816.7674560546875,1829.235848850053,1800.1140717700978,1829.235848850053,2349001
2020-02-28,1725.8641357421875,1785.7039648637196,1717.1060111518734,1784.4096638502886,4298076
2020-03-02,1726.8565673828125,1772.2864516660845,1713.3957516968874,1755.935156590717,2667076
2020-03-03,1756.9705810546875,1777.5068675793063,1736.0892318298856,1742.9921711214558,2757585
2020-03-04,1797.5255126953125,1807.232771955974,1747.3066669190266,1774.05555910396,3237002
2020-03-05,1833.6363525390625,1853.2233997676985,1798.2587902573837,1799.6824371579862,3937056
2020-03-06,1826.2158203125,1832.4284239832248,1787.5163405617118,1810.295957574704,2595027
2020-03-09,1701.876708984375,1794.6780463067337,1669.6486286144302,1790.4500797803323,4940975
2020-03-11,1685.7838134765625,1714.7762392204247,1656.7052273986844,1667.9225023758631,6796449
2020-03-12,1527.14599609375,1646.6963281813134,1517.2230200238355,1642.899690184115,8728786
2020-03-13,1558.5975341796875,1570.4187762422782,1299.5215794726853,1456.434005911892,8029720
2020-03-16,1463.7679443359375,1589.6171048360468,1446.0359811808808,1514.3319413691204,7844271
2020-03-17,1430.63427734375,1493.6236031857848,1400.5633668263586,1492.7607357084967,5713248
2020-03-18,1427.5279541015625,1478.566585684495,1404.5325151102961,1446.8562063693034,7258778
2020-03-19,1422.2694091796875,1464.9457280046643,1344.3916286068034,1355.6473622071496,5135111
2020-03-20,1562.2930908203125,1624.482386749892,1414.1427732702377,1416.75028913982,8547498
2020-03-23,1451.256103515625,1521.050641086659,1406.102671210253,1408.058307748793,7003490
2020-03-24,1480.3302001953125,1538.4343227468346,1419.227370812281,1436.7847075341913,6350865
2020-03-25,1521.3116455078125,1573.2011664015754,1460.2088174335065,1477.5922557362862,2765520
2020-03-26,1556.6434326171875,1592.3664839814446,1497.192157217009,1591.975292951126,4556067
2020-03-27,1585.80419921875,1607.9680836145176,1521.3985799004784,1581.8929255018497,4331250
2020-03-30,1545.822021484375,1655.7722524193052,1532.8279457230028,1534.957374158789,8513547
2020-03-31,1587.1947021484375,1612.3137899613828,1547.1259008793863,1597.0163865434904,3927593
2020-04-01,1485.1973876953125,1594.7130399847692,1479.3304777512344,1587.020890389216,4941878
2020-04-03,1437.7841796875,1512.3591745266067,1434.1336999821272,1512.3591745266067,5735369
2020-04-07,1542.9539794921875,1552.2106818374748,1481.9381519797437,1486.2840116629686,5427577
2020-04-08,1482.3291015625,1569.7243742522928,1478.4613292376248,1529.7424688172953,6285615
2020-04-09,1535.0875244140625,1546.0825669603507,1504.709911714236,1521.441465906397,5307397
2020-04-13,1529.0906982421875,1553.210218990359,1517.5741703173849,1530.6117491001803,2990438
2020-04-15,1508.1439208984375,1574.9397724792038,1501.7555274784352,1551.472126862792,4761399
2020-04-16,1491.5426025390625,1534.001632081456,1455.9065517456359,1486.2405686385018,6245533
2020-04-17,1569.8984375,1609.6630568429614,1523.6585291412298,1564.5096134935616,9895823
2020-04-20,1580.7193603515625,1590.5844393427715,1566.6822141613911,1590.5844393427715,3244282
2020-04-21,1510.31689453125,1559.8162023257619,1501.6685686265175,1534.0887298330033,5122541
2020-04-22,1537.9993896484375,1555.8174102688347,1494.2366138812797,1510.3162910265162,3829836
2020-04-23,1632.5220947265625,1651.4265832452913,1530.481294099705,1547.1259569350625,5934366
2020-04-24,1580.632568359375,1609.6628243364232,1571.2889706284175,1599.884640664491,2987102
2020-04-27,1596.32080078125,1629.6970169075296,1586.2384297899953,1592.583425949182,3374741
2020-04-28,1615.833984375,1623.6130300607945,1592.8443250805258,1621.0055144878918,2678505
2020-04-29,1656.33740234375,1662.334709492323,1608.0114673858327,1628.828091321007,4241510
2020-04-30,1750.9033203125,1766.1573298484207,1688.1056495046514,1720.9603903050554,5915544
2020-05-04,1677.8927001953125,1708.7918008863655,1663.2906772557187,1708.7918008863655,3729348
2020-05-05,1679.8919677734375,1718.35282384586,1674.8942294137441,1699.3179382645765,2905528
2020-05-06,1654.5556640625,1698.1011565179676,1645.863944765996,1686.0197515758982,3517431
2020-05-07,1644.169189453125,1681.369686362083,1636.9550196130212,1660.1184739910832,3166754
2020-05-08,1645.689697265625,1685.7584909107777,1639.475098468912,1685.410801015146,2686530
2020-05-11,1682.1083984375,1696.102044623859,1659.2491353274238,1659.2491353274238,2449841
2020-05-12,1694.450439453125,1700.534642108253,1660.335445994015,1680.4567945663457,3256595
2020-05-13,1694.5810546875,1733.1288081112816,1673.720928611938,1733.1288081112816,2656665
2020-05-14,1653.468994140625,1671.504309444714,1643.6908111444325,1660.1181797980512,2263146
2020-05-15,1645.255615234375,1666.5503281369856,1621.1794884150413,1665.333466179675,3173682
2020-05-18,1691.060546875,1697.4489380601563,1627.1764228233021,1657.5105383209245,3727694
2020-05-19,1693.7119140625,1709.1831108610181,1654.0341939697962,1654.0341939697962,3198693
2020-05-20,1698.01416015625,1706.0975010641368,1678.9792748022548,1694.8851626145165,2778505
2020-05-21,1730.695068359375,1736.6054797997292,1687.1930778332528,1691.408540385522,3400908
2020-05-22,1756.031494140625,1766.157368383115,1704.663454105012,1718.4398080271558,3663418
2020-05-26,1688.8009033203125,1759.203823119049,1673.1558100317043,1751.381276474745,4575317
2020-05-27,1742.9501953125,1747.0352601973116,1687.2797009243936,1702.707499863947,3482160
2020-05-28,1742.0814208984375,1750.5123465624993,1713.3987459051095,1728.3484613403823,3475681
2020-05-29,1714.311279296875,1740.6472318977158,1705.6630608095188,1722.6988098585355,7237735
2020-06-01,1777.673583984375,1790.4938677461496,1721.916193047897,1729.651843113999,3747773
2020-06-02,1779.3253173828125,1808.7467656570238,1773.1542179703627,1790.667947279619,2443886
2020-06-03,1783.683837890625,1799.0262085014485,1760.8881604714359,1788.6527445668567,3699799
2020-06-04,1823.2603759765625,1830.6264254570656,1784.20696966869,1784.20696966869,4048593
2020-06-05,1785.514404296875,1828.8828122616105,1778.584218855235,1823.3038459143097,3573289
2020-06-08,1806.000244140625,1826.267895004035,1797.5881645032432,1811.6664691131912,2957841
2020-06-09,1806.261474609375,1826.7034245551226,1795.9750562823629,1798.4595626765354,2909439
2020-06-10,1838.25390625,1858.5215545346769,1807.525536270006,1810.6202090029894,5168397
2020-06-11,1802.426025390625,1834.9851099775253,1797.3265507603535,1830.6264755120205,2269513
2020-06-12,1777.8865966796875,1786.342303067,1753.0423858410647,1753.216688615503,2842642
2020-06-15,1769.5181884765625,1794.8854161548834,1744.281634683936,1777.5380321811451,2399022
2020-06-16,1783.37890625,1807.9179329655374,1770.4773057701939,1800.1160198992864,2146528
2020-06-17,1785.1221923828125,1794.7548161349644,1766.597997791723,1783.5530415703113,2703527
2020-06-18,1776.666259765625,1795.0596728240969,1765.420963459673,1782.6811955955022,1944389
2020-06-19,1782.3326416015625,1821.9090606609934,1771.3489049105926,1780.0661731434204,5681758
2020-06-22,1767.818359375,1789.0013636336823,1760.1472272178053,1787.039978291655,3196138
2020-06-23,1774.2257080078125,1781.809689070674,1752.1709760430797,1766.9903325568769,4205944
2020-06-24,1780.24072265625,1799.4623443382316,1771.0004383312898,1773.0926042795024,2560937
2020-06-25,1757.48828125,1795.7571068978355,1751.5169742885805,1773.9639381248035,3043931
2020-06-26,1847.0582275390625,1858.52134866416,1760.8443280891452,1765.2465905463998,6300722
2020-06-29,1832.064697265625,1854.6861798761015,1823.0424518256489,1837.6002480380114,3076341
2020-06-30,1815.0657958984375,1840.9996671183703,1808.8766635705517,1830.626203759964,3071725
2020-07-01,1823.6961669921875,1842.7868995414265,1812.7559526525558,1812.9302554546987,2503466
2020-07-02,1880.4454345703125,1887.2885752730463,1828.8828780244116,1832.3697853228375,3758699
2020-07-03,1917.493896484375,1922.157720300394,1883.1479434371547,1886.1117296223279,4185208
2020-07-06,1972.8919677734375,1978.7324945216915,1922.1575127234787,1922.1575127234787,5190366
2020-07-07,1978.7327880859375,2007.3254727237122,1945.8250978952303,1983.1786803671089,5630055
2020-07-08,1934.2744140625,1982.6552490280956,1924.4240719772856,1978.8197364306593,2793358
2020-07-09,1921.5911865234375,1956.5909347782892,1909.9971767354143,1943.0791684654964,3443998
2020-07-10,1937.2822265625,1961.2547146446677,1896.8776024289814,1922.3756124800143,9610320
2020-07-13,1935.2332763671875,1956.9828149940113,1926.5160093565246,1935.2332763671875,2963503
2020-07-14,1893.34716796875,1951.7964982548376,1887.2887086742846,1926.5164185543506,2976738
2020-07-15,1947.35009765625,1970.1022485768938,1901.3231003379915,1904.722749177218,5569321
2020-07-16,1952.461181640625,2038.300452743071,1939.6618234837852,1960.54274151541,8582118
2020-07-17,1922.75634765625,1960.4556540891444,1913.4079895804418,1954.4273314583806,4509135
2020-07-20,1929.0029296875,1945.6028922243688,1914.0630913851148,1922.9746075604314,2952646
2020-07-21,1943.987060546875,1955.869013167955,1923.10592327301,1948.3117457527344,2665286
2020-07-22,1914.194580078125,1949.1856059377783,1908.297223359129,1949.1856059377783,2861534
2020-07-23,1896.938720703125,1914.1939438868146,1889.7745694339574,1914.1939438868146,2265766
2020-07-24,1884.88232421875,1889.7750309787239,1856.662553343148,1882.3487305795934,3665100
2020-07-27,1928.0416259765625,1935.2057762577563,1890.211149857181,1891.5216729562267,4248480
2020-07-28,2017.98779296875,2026.943036989934,1935.2063909192689,1935.2063909192689,8092319
2020-07-29,1988.5445556640625,2046.1638581994637,1962.3340877964347,2002.479745086751,6090431
2020-07-30,1991.5589599609375,2060.1430259214258,1985.2247627862425,1997.1504418015033,7098496
2020-07-31,1993.2183837890625,2039.873138863058,1972.2937388298033,2012.2209706669155,4723290
2020-08-03,1969.4110107421875,2012.8331947693916,1948.9232020160512,2001.125723139201,4012337
2020-08-04,1965.5225830078125,1982.9524982895362,1943.9864045052793,1974.4778245569514,2927928
2020-08-05,1974.085205078125,2009.4693390925813,1968.406269989385,1974.5220462387972,3800641
2020-08-06,2016.54638671875,2026.5062805307987,1979.1964649715235,1987.6274146184812,4748047
2020-08-07,2005.4068603515625,2033.93250365836,1998.1115274341362,2016.4588567197143,3165491
2020-08-10,1994.44189453125,2031.3112430348858,1988.5445393095358,2025.1954672494044,2929353
2020-08-11,1991.908447265625,2019.953738032033,1988.1517835323536,1994.6169480653682,2774423
2020-08-12,1972.2066650390625,2006.3237854419292,1962.7708543051888,1999.290814139235,3415751
2020-08-13,1969.673095703125,2009.4693686867347,1966.2220931432594,1985.8799456630209,2695682
