Date,Close,High,Low,Open,Volume
2020-01-01,362.5842590332031,364.12043548459434,351.39902277484913,353.31923601405595,11377167
2020-01-02,367.8648681640625,369.3530510964502,361.4801646093419,362.8723310138126,5919760
2020-01-03,367.2408142089844,369.01701747106716,364.07247380644964,367.43284726979977,3684824
2020-01-06,365.0325622558594,372.52138245106073,359.79996926168815,372.52138245106073,12482680
2020-01-07,369.4490051269531,374.20154448056115,367.14475516464813,368.7289251824748,8091465
2020-01-08,370.2651062011719,372.1373258001791,363.16032318721113,363.8804031406557,4620991
2020-01-09,376.1697692871094,378.28201561210176,370.64915611510537,373.62549255482037,4186783
2020-01-10,376.4098205566406,378.57006063474944,374.4416135388606,376.16979388129516,2405154
2020-01-13,374.777587890625,378.18595433429596,373.76945845930794,376.2657412843121,1516112
2020-01-14,373.67352294921875,376.9378797258299,370.60116992409655,375.4017032132688,1963128
2020-01-15,375.2096252441406,375.7856950299042,370.6011255582851,373.769465429795,1536571
2020-01-16,375.3536682128906,378.85805126755736,374.24952223802325,376.3617683724089,1340762
2020-01-17,372.1373291015625,376.7458291244403,370.6011526605604,375.3056692047749,1644832
2020-01-20,364.88848876953125,373.6734872904899,363.6883555617639,372.1853045327821,1760945
2020-01-21,364.79254150390625,366.76074846014546,360.3280220419703,363.6883953917361,2005178
2020-01-22,368.296875,369.64101829741986,363.8803790512263,364.7924919852575,1817459
2020-01-23,370.4571838378906,371.3212740260179,365.5606337049937,369.113040289678,1202104
2020-01-24,369.4010009765625,371.9452775144263,365.12851504118817,367.7208144873903,1572385
2020-01-27,366.0406494140625,370.84118252113217,364.64848309296076,368.3929223565782,1076027
2020-01-28,358.07177734375,366.28067726354993,355.4314841262539,365.5126036839663,2220618
2020-01-29,368.0569152832031,372.2813789717929,358.8398849534689,362.44028513694855,3588224
2020-01-30,362.9202575683594,368.39287634697996,361.81614095165526,365.80057707287017,1526892
2020-01-31,354.6633605957031,366.32864954465737,353.55924390179223,364.8884896916969,2912256
2020-02-03,352.6951904296875,355.23946724043753,341.3179205512853,349.47882723113315,2857926
2020-02-04,357.63970947265625,361.0000825817953,351.7350597266233,355.3354594864151,3061868
2020-02-05,351.97503662109375,357.639658915707,346.69445105321086,357.1596056822631,3441871
2020-02-06,355.4314880371094,358.311807942434,352.98319853750587,355.23945499003605,4172547
